air_temp,clearsky_dni,clearsky_ghi,cloud_opacity,dni,ghi,precipitable_water,precipitation_rate,wind_direction_10m,wind_speed_10m,period_end,period
17,0,0,53.3,0,0,27.8,0.1,246,5.8,2017-09-06T03:20:00+00:00,PT5M
17,0,0,53.3,0,0,27.8,0.1,247,5.9,2017-09-06T03:25:00+00:00,PT5M
17,0,0,53.3,0,0,27.7,0.1,247,5.9,2017-09-06T03:30:00+00:00,PT5M
17,0,0,53.3,0,0,27.7,0.1,248,6,2017-09-06T03:35:00+00:00,PT5M
17,0,0,53.3,0,0,27.6,0.1,249,6,2017-09-06T03:40:00+00:00,PT5M
17,0,0,53.3,0,0,27.5,0.1,250,6,2017-09-06T03:45:00+00:00,PT5M
17,0,0,53.3,0,0,27.5,0.1,250,6.1,2017-09-06T03:50:00+00:00,PT5M
17,0,0,52.9,0,0,27.4,0.1,251,6.1,2017-09-06T03:55:00+00:00,PT5M
17,0,0,52.5,0,0,27.3,0.1,252,6.2,2017-09-06T04:00:00+00:00,PT5M
17,0,0,52.1,0,0,27.3,0.1,253,6.2,2017-09-06T04:05:00+00:00,PT5M
17,0,0,52.1,0,0,27.2,0.1,254,6.2,2017-09-06T04:10:00+00:00,PT5M
17,0,0,52.1,0,0,27,0.1,255,6.2,2017-09-06T04:15:00+00:00,PT5M
17,0,0,52.1,0,0,26.9,0.1,257,6.1,2017-09-06T04:20:00+00:00,PT5M
17,0,0,52.4,0,0,26.8,0.1,258,6.1,2017-09-06T04:25:00+00:00,PT5M
17,0,0,52.8,0,0,26.7,0.1,259,6.1,2017-09-06T04:30:00+00:00,PT5M
17,0,0,53.2,0,0,26.6,0.1,261,6.1,2017-09-06T04:35:00+00:00,PT5M
17,0,0,53.3,0,0,26.5,0.1,262,6.1,2017-09-06T04:40:00+00:00,PT5M
17,0,0,53.3,0,0,26.4,0.1,264,6.2,2017-09-06T04:45:00+00:00,PT5M
17,0,0,53.3,0,0,26.3,0.1,265,6.2,2017-09-06T04:50:00+00:00,PT5M
17,0,0,53.3,0,0,26.1,0.1,266,6.2,2017-09-06T04:55:00+00:00,PT5M
16,0,0,53.3,0,0,26,0.1,267,6.2,2017-09-06T05:00:00+00:00,PT5M
16,0,0,53.3,0,0,25.9,0.3,269,6.2,2017-09-06T05:05:00+00:00,PT5M
16,3,4,54,0,2,25.6,0.3,270,6.2,2017-09-06T05:10:00+00:00,PT5M
16,12,10,54.8,0,5,25.4,0.3,271,6.2,2017-09-06T05:15:00+00:00,PT5M
16,31,17,55.6,0,7,25.1,0.3,272,6.2,2017-09-06T05:20:00+00:00,PT5M
16,61,24,55.6,0,11,24.9,0.3,273,6.2,2017-09-06T05:25:00+00:00,PT5M
16,100,32,55.6,0,14,24.6,0.3,274,6.3,2017-09-06T05:30:00+00:00,PT5M
16,149,41,55.6,0,18,24.4,0.3,275,6.3,2017-09-06T05:35:00+00:00,PT5M
16,191,50,55.6,0,22,24.1,0.3,276,6.3,2017-09-06T05:40:00+00:00,PT5M
16,220,60,55.6,0,27,23.9,0.3,277,6.3,2017-09-06T05:45:00+00:00,PT5M
16,248,70,55.6,0,31,23.6,0.3,278,6.3,2017-09-06T05:50:00+00:00,PT5M
16,274,81,56.5,0,35,23.4,0.3,278,6.4,2017-09-06T05:55:00+00:00,PT5M
16,300,92,57,0,40,23.1,0.3,279,6.4,2017-09-06T06:00:00+00:00,PT5M
16,324,104,57.6,0,44,22.8,0,280,6.4,2017-09-06T06:05:00+00:00,PT5M
16,347,116,49,0,59,22.5,0,280,6.3,2017-09-06T06:10:00+00:00,PT5M
16,369,128,38.6,0,79,22.2,0,280,6.3,2017-09-06T06:15:00+00:00,PT5M
16,390,141,27.4,6,102,21.9,0,280,6.3,2017-09-06T06:20:00+00:00,PT5M
15,410,153,20.5,100,122,21.6,0,280,6.2,2017-09-06T06:25:00+00:00,PT5M
15,429,166,13.9,203,143,21.3,0,280,6.2,2017-09-06T06:30:00+00:00,PT5M
15,448,179,7.1,323,167,21,0,280,6.1,2017-09-06T06:35:00+00:00,PT5M
15,466,193,0,466,193,20.7,0,280,6.1,2017-09-06T06:40:00+00:00,PT5M
15,483,206,0,483,206,20.4,0,280,6,2017-09-06T06:45:00+00:00,PT5M
15,499,219,0,499,219,20.1,0,281,6,2017-09-06T06:50:00+00:00,PT5M
15,515,233,11.9,296,205,19.7,0,281,6,2017-09-06T06:55:00+00:00,PT5M
15,530,247,18.9,190,200,19.4,0,281,5.9,2017-09-06T07:00:00+00:00,PT5M
15,544,260,25.7,96,193,19.2,0,281,5.9,2017-09-06T07:05:00+00:00,PT5M
15,557,274,32.9,4,184,19.1,0,280,5.9,2017-09-06T07:10:00+00:00,PT5M
15,570,287,39.7,0,173,18.9,0,280,5.9,2017-09-06T07:15:00+00:00,PT5M
15,582,300,46.3,0,161,18.8,0,280,5.9,2017-09-06T07:20:00+00:00,PT5M
15,593,314,40.4,0,187,18.6,0,279,5.9,2017-09-06T07:25:00+00:00,PT5M
15,604,327,32.7,22,220,18.5,0,279,5.9,2017-09-06T07:30:00+00:00,PT5M
15,615,340,24.7,145,256,18.3,0,279,5.9,2017-09-06T07:35:00+00:00,PT5M
15,626,354,28.8,86,252,18.2,0,278,5.9,2017-09-06T07:40:00+00:00,PT5M
15,637,367,34.1,15,242,18,0,278,5.9,2017-09-06T07:45:00+00:00,PT5M
15,647,380,39.2,0,231,17.9,0,278,5.9,2017-09-06T07:50:00+00:00,PT5M
15,657,393,28.4,106,282,17.7,0,277,5.9,2017-09-06T07:55:00+00:00,PT5M
15,666,406,14.7,352,346,17.6,0,277,5.9,2017-09-06T08:00:00+00:00,PT5M
15,675,418,0,675,418,17.6,0,277,6,2017-09-06T08:05:00+00:00,PT5M
15,683,431,13.9,379,371,17.7,0,277,6,2017-09-06T08:10:00+00:00,PT5M
16,691,443,29.9,97,310,17.7,0,277,6.1,2017-09-06T08:15:00+00:00,PT5M
16,698,454,44.4,0,253,17.8,0,277,6.1,2017-09-06T08:20:00+00:00,PT5M
16,705,466,47.5,0,245,17.9,0,277,6.2,2017-09-06T08:25:00+00:00,PT5M
16,712,478,49.5,0,241,18,0,276,6.2,2017-09-06T08:30:00+00:00,PT5M
16,718,489,51.5,0,237,18.1,0,276,6.3,2017-09-06T08:35:00+00:00,PT5M
16,725,500,49.7,0,252,18.2,0,276,6.3,2017-09-06T08:40:00+00:00,PT5M
16,730,511,47.4,0,269,18.3,0,276,6.4,2017-09-06T08:45:00+00:00,PT5M
16,736,521,45,0,287,18.3,0,276,6.4,2017-09-06T08:50:00+00:00,PT5M
16,742,532,58.7,0,220,18.4,0,276,6.5,2017-09-06T08:55:00+00:00,PT5M
17,747,542,72.1,0,151,18.5,0,276,6.5,2017-09-06T09:00:00+00:00,PT5M
17,752,552,83.5,0,91,18.6,0.1,276,6.5,2017-09-06T09:05:00+00:00,PT5M
17,757,561,64.1,0,201,18.6,0.1,276,6.6,2017-09-06T09:10:00+00:00,PT5M
17,761,571,33.8,65,378,18.7,0.1,276,6.6,2017-09-06T09:15:00+00:00,PT5M
17,766,580,0,766,580,18.7,0.1,276,6.6,2017-09-06T09:20:00+00:00,PT5M
17,770,589,7.7,583,544,18.8,0.1,276,6.6,2017-09-06T09:25:00+00:00,PT5M
17,774,597,24.3,234,452,18.8,0.1,276,6.6,2017-09-06T09:30:00+00:00,PT5M
17,777,606,39.5,0,367,18.9,0.1,276,6.6,2017-09-06T09:35:00+00:00,PT5M
17,780,614,59.8,0,247,18.9,0.1,275,6.7,2017-09-06T09:40:00+00:00,PT5M
17,783,621,77.1,0,142,19,0.1,275,6.7,2017-09-06T09:45:00+00:00,PT5M
17,786,629,90.7,0,59,19,0.1,275,6.7,2017-09-06T09:50:00+00:00,PT5M
17,789,636,91.8,0,52,19.1,0.1,275,6.7,2017-09-06T09:55:00+00:00,PT5M
17,791,642,91.8,0,53,19.1,0.1,275,6.7,2017-09-06T10:00:00+00:00,PT5M
17,793,649,91.8,0,53,19.2,0,275,6.7,2017-09-06T10:05:00+00:00,PT5M
17,795,655,89.6,0,68,19.2,0,275,6.6,2017-09-06T10:10:00+00:00,PT5M
17,797,661,87,0,86,19.3,0,274,6.6,2017-09-06T10:15:00+00:00,PT5M
17,799,666,84.3,0,105,19.3,0,274,6.5,2017-09-06T10:20:00+00:00,PT5M
17,801,671,82.5,0,117,19.3,0,274,6.5,2017-09-06T10:25:00+00:00,PT5M
17,803,676,80.9,0,129,19.4,0,273,6.4,2017-09-06T10:30:00+00:00,PT5M
17,804,681,79.2,0,141,19.4,0,273,6.4,2017-09-06T10:35:00+00:00,PT5M
17,806,685,75.1,0,170,19.4,0,273,6.3,2017-09-06T10:40:00+00:00,PT5M
17,808,689,70.5,0,203,19.5,0,272,6.3,2017-09-06T10:45:00+00:00,PT5M
17,810,693,65.5,0,239,19.5,0,272,6.2,2017-09-06T10:50:00+00:00,PT5M
17,812,696,65.9,0,237,19.5,0,272,6.2,2017-09-06T10:55:00+00:00,PT5M
18,813,699,66.8,0,232,19.6,0,271,6.1,2017-09-06T11:00:00+00:00,PT5M
18,814,702,67.7,0,226,19.6,0,271,6.1,2017-09-06T11:05:00+00:00,PT5M
18,816,704,71,0,204,19.5,0,271,6.2,2017-09-06T11:10:00+00:00,PT5M
18,817,706,74.3,0,182,19.5,0,271,6.2,2017-09-06T11:15:00+00:00,PT5M
18,818,708,77.5,0,159,19.5,0,271,6.2,2017-09-06T11:20:00+00:00,PT5M
18,819,709,73.2,0,190,19.5,0,271,6.3,2017-09-06T11:25:00+00:00,PT5M
18,820,710,67.8,0,228,19.4,0,271,6.3,2017-09-06T11:30:00+00:00,PT5M
18,815,710,62.1,0,269,19.4,0,271,6.3,2017-09-06T11:35:00+00:00,PT5M
18,803,707,50.6,0,350,19.4,0,271,6.4,2017-09-06T11:40:00+00:00,PT5M
18,791,705,37.2,21,443,19.4,0,272,6.4,2017-09-06T11:45:00+00:00,PT5M
18,779,702,22.5,268,544,19.3,0,272,6.4,2017-09-06T11:50:00+00:00,PT5M
18,768,699,33.2,70,467,19.3,0,272,6.5,2017-09-06T11:55:00+00:00,PT5M
18,756,696,45.8,0,377,19.3,0,272,6.5,2017-09-06T12:00:00+00:00,PT5M
18,745,692,57.3,0,295,19.2,0,272,6.5,2017-09-06T12:05:00+00:00,PT5M
18,734,688,50.7,0,339,19.1,0,272,6.5,2017-09-06T12:10:00+00:00,PT5M
18,723,683,41.5,0,399,19,0,273,6.5,2017-09-06T12:15:00+00:00,PT5M
18,712,679,31.7,65,464,18.9,0,273,6.4,2017-09-06T12:20:00+00:00,PT5M
18,701,674,35.9,0,432,18.8,0,273,6.4,2017-09-06T12:25:00+00:00,PT5M
18,691,668,41.4,0,391,18.7,0,273,6.4,2017-09-06T12:30:00+00:00,PT5M
18,685,664,46.8,0,353,18.6,0,274,6.4,2017-09-06T12:35:00+00:00,PT5M
18,685,660,50.9,0,324,18.5,0,274,6.4,2017-09-06T12:40:00+00:00,PT5M
18,684,656,54.8,0,297,18.4,0,274,6.4,2017-09-06T12:45:00+00:00,PT5M
18,683,652,58.5,0,270,18.3,0,275,6.4,2017-09-06T12:50:00+00:00,PT5M
18,682,647,46.2,0,348,18.2,0,275,6.3,2017-09-06T12:55:00+00:00,PT5M
18,681,643,30.5,68,447,18.1,0,275,6.3,2017-09-06T13:00:00+00:00,PT5M
18,680,637,12.9,389,555,18,0,276,6.3,2017-09-06T13:05:00+00:00,PT5M
18,679,632,25.6,148,470,17.9,0,276,6.3,2017-09-06T13:10:00+00:00,PT5M
18,677,626,40.3,0,374,17.8,0,276,6.3,2017-09-06T13:15:00+00:00,PT5M
18,676,620,53.6,0,288,17.7,0,277,6.3,2017-09-06T13:20:00+00:00,PT5M
18,674,613,59.2,0,250,17.7,0,277,6.2,2017-09-06T13:25:00+00:00,PT5M
18,672,607,63.8,0,219,17.6,0,277,6.2,2017-09-06T13:30:00+00:00,PT5M
18,670,600,68.3,0,190,17.5,0,278,6.2,2017-09-06T13:35:00+00:00,PT5M
18,669,593,74.1,0,154,17.4,0,278,6.2,2017-09-06T13:40:00+00:00,PT5M
18,668,585,79.6,0,119,17.3,0,278,6.2,2017-09-06T13:45:00+00:00,PT5M
18,667,577,84.6,0,89,17.2,0,279,6.1,2017-09-06T13:50:00+00:00,PT5M
18,665,569,86,0,80,17.1,0,279,6.1,2017-09-06T13:55:00+00:00,PT5M
18,663,561,87,0,73,17.1,0,279,6.1,2017-09-06T14:00:00+00:00,PT5M
18,661,553,88,0,66,17,0,280,6.1,2017-09-06T14:05:00+00:00,PT5M
18,659,544,81,0,103,17,0,280,6.1,2017-09-06T14:10:00+00:00,PT5M
18,657,535,71.8,0,151,17,0,280,6,2017-09-06T14:15:00+00:00,PT5M
18,654,525,61.4,0,203,17,0,280,6,2017-09-06T14:20:00+00:00,PT5M
18,651,515,51.2,0,252,17,0,281,6,2017-09-06T14:25:00+00:00,PT5M
18,648,505,40.2,0,302,17,0,281,6,2017-09-06T14:30:00+00:00,PT5M
18,644,495,28.2,91,355,17,0,281,6,2017-09-06T14:35:00+00:00,PT5M
18,638,484,35.8,0,311,17,0,282,5.9,2017-09-06T14:40:00+00:00,PT5M
18,633,473,45,0,260,17,0,282,5.9,2017-09-06T14:45:00+00:00,PT5M
18,627,462,53.5,0,215,17,0,282,5.9,2017-09-06T14:50:00+00:00,PT5M
18,621,451,48.8,0,231,17,0,282,5.9,2017-09-06T14:55:00+00:00,PT5M
18,614,439,42.4,0,253,17,0,283,5.9,2017-09-06T15:00:00+00:00,PT5M
18,607,427,35.7,0,275,17,0,283,5.8,2017-09-06T15:05:00+00:00,PT5M
18,600,415,41.5,0,243,17.1,0,283,5.8,2017-09-06T15:10:00+00:00,PT5M
18,592,403,48.3,0,209,17.2,0,283,5.8,2017-09-06T15:15:00+00:00,PT5M
18,584,391,54.6,0,177,17.3,0,284,5.7,2017-09-06T15:20:00+00:00,PT5M
17,576,378,56.5,0,164,17.3,0,284,5.7,2017-09-06T15:25:00+00:00,PT5M
17,567,366,57.9,0,154,17.4,0,284,5.7,2017-09-06T15:30:00+00:00,PT5M
17,558,353,59.3,0,144,17.5,0,284,5.7,2017-09-06T15:35:00+00:00,PT5M
17,548,340,56,0,150,17.5,0,285,5.6,2017-09-06T15:40:00+00:00,PT5M
17,537,327,52,0,157,17.6,0,285,5.6,2017-09-06T15:45:00+00:00,PT5M
17,526,314,47.8,0,164,17.7,0,285,5.6,2017-09-06T15:50:00+00:00,PT5M
17,515,301,53.5,0,140,17.7,0,285,5.5,2017-09-06T15:55:00+00:00,PT5M
17,503,287,59.9,0,115,17.8,0,286,5.5,2017-09-06T16:00:00+00:00,PT5M
17,490,274,65.9,0,93,17.9,0,286,5.5,2017-09-06T16:05:00+00:00,PT5M
17,477,261,67.1,0,86,18,0,286,5.4,2017-09-06T16:10:00+00:00,PT5M
17,464,247,67.7,0,80,18,0,286,5.3,2017-09-06T16:15:00+00:00,PT5M
17,449,234,68.4,0,74,18.1,0,286,5.2,2017-09-06T16:20:00+00:00,PT5M
17,435,221,63.9,0,80,18.2,0,286,5.1,2017-09-06T16:25:00+00:00,PT5M
17,419,208,58.5,0,86,18.3,0,286,5,2017-09-06T16:30:00+00:00,PT5M
17,403,195,52.7,0,92,18.3,0,286,4.9,2017-09-06T16:35:00+00:00,PT5M
17,387,182,50.8,0,89,18.4,0,286,4.8,2017-09-06T16:40:00+00:00,PT5M
17,370,169,49.4,0,85,18.5,0,286,4.7,2017-09-06T16:45:00+00:00,PT5M
17,352,156,48,0,81,18.6,0,286,4.6,2017-09-06T16:50:00+00:00,PT5M
17,334,144,42.1,0,83,18.6,0,286,4.5,2017-09-06T16:55:00+00:00,PT5M
17,314,131,35.2,0,85,18.7,0,286,4.4,2017-09-06T17:00:00+00:00,PT5M
17,294,119,27.7,0,86,18.8,0,286,4.3,2017-09-06T17:05:00+00:00,PT5M
17,273,108,29.1,0,76,18.9,0,286,4.3,2017-09-06T17:10:00+00:00,PT5M
17,251,96,31.6,0,66,19,0,286,4.2,2017-09-06T17:15:00+00:00,PT5M
16,229,85,34,0,56,19.1,0,286,4.2,2017-09-06T17:20:00+00:00,PT5M
16,205,75,36,0,48,19.2,0,286,4.1,2017-09-06T17:25:00+00:00,PT5M
16,181,64,37.6,0,40,19.3,0,286,4.1,2017-09-06T17:30:00+00:00,PT5M
16,157,55,39,0,33,19.4,0,286,4,2017-09-06T17:35:00+00:00,PT5M
16,133,46,36.6,0,29,19.5,0,286,4,2017-09-06T17:40:00+00:00,PT5M
16,99,37,33.8,0,25,19.6,0,286,3.9,2017-09-06T17:45:00+00:00,PT5M
16,64,29,30.8,0,20,19.7,0,286,3.9,2017-09-06T17:50:00+00:00,PT5M
16,37,22,33.2,0,14,19.8,0,286,3.8,2017-09-06T17:55:00+00:00,PT5M
16,18,15,36,0,9,19.8,0,286,3.8,2017-09-06T18:00:00+00:00,PT5M
16,6,9,38.8,0,5,19.9,0,285,3.7,2017-09-06T18:05:00+00:00,PT5M
16,1,3,39.1,0,2,20,0,285,3.6,2017-09-06T18:10:00+00:00,PT5M
16,0,0,39.1,0,0,20,0,285,3.6,2017-09-06T18:15:00+00:00,PT5M
16,0,0,39.1,0,0,20.1,0,284,3.5,2017-09-06T18:20:00+00:00,PT5M
16,0,0,40.7,0,0,20.2,0,284,3.4,2017-09-06T18:25:00+00:00,PT5M
16,0,0,42.5,0,0,20.2,0,283,3.4,2017-09-06T18:30:00+00:00,PT5M
16,0,0,44.3,0,0,20.3,0,283,3.3,2017-09-06T18:35:00+00:00,PT5M
16,0,0,45.7,0,0,20.3,0,282,3.2,2017-09-06T18:40:00+00:00,PT5M
15,0,0,46.9,0,0,20.4,0,282,3.2,2017-09-06T18:45:00+00:00,PT5M
15,0,0,48.2,0,0,20.5,0,281,3.1,2017-09-06T18:50:00+00:00,PT5M
15,0,0,48.3,0,0,20.5,0,281,3,2017-09-06T18:55:00+00:00,PT5M
15,0,0,48.3,0,0,20.6,0,280,3,2017-09-06T19:00:00+00:00,PT5M
15,0,0,48.3,0,0,20.6,0,279,2.9,2017-09-06T19:05:00+00:00,PT5M
15,0,0,48.7,0,0,20.6,0,278,2.9,2017-09-06T19:10:00+00:00,PT5M
15,0,0,49.1,0,0,20.7,0,277,2.8,2017-09-06T19:15:00+00:00,PT5M
15,0,0,49.6,0,0,20.7,0,276,2.8,2017-09-06T19:20:00+00:00,PT5M
15,0,0,50.3,0,0,20.7,0,275,2.7,2017-09-06T19:25:00+00:00,PT5M
15,0,0,51.2,0,0,20.7,0,274,2.7,2017-09-06T19:30:00+00:00,PT5M
15,0,0,52,0,0,20.7,0,273,2.6,2017-09-06T19:35:00+00:00,PT5M
15,0,0,52.1,0,0,20.7,0,271,2.6,2017-09-06T19:40:00+00:00,PT5M
15,0,0,52.1,0,0,20.8,0,270,2.5,2017-09-06T19:45:00+00:00,PT5M
15,0,0,52.1,0,0,20.8,0,269,2.5,2017-09-06T19:50:00+00:00,PT5M
15,0,0,49.5,0,0,20.8,0,267,2.5,2017-09-06T19:55:00+00:00,PT5M
15,0,0,46.5,0,0,20.8,0,266,2.4,2017-09-06T20:00:00+00:00,PT5M
15,0,0,43.5,0,0,20.8,0,265,2.4,2017-09-06T20:05:00+00:00,PT5M
15,0,0,34.9,0,0,20.8,0,263,2.4,2017-09-06T20:10:00+00:00,PT5M
15,0,0,25,0,0,20.8,0,262,2.4,2017-09-06T20:15:00+00:00,PT5M
15,0,0,14.4,0,0,20.9,0,261,2.4,2017-09-06T20:20:00+00:00,PT5M
15,0,0,13.3,0,0,20.9,0,260,2.4,2017-09-06T20:25:00+00:00,PT5M
15,0,0,13.3,0,0,20.9,0,259,2.4,2017-09-06T20:30:00+00:00,PT5M
15,0,0,13.3,0,0,20.9,0,257,2.4,2017-09-06T20:35:00+00:00,PT5M
15,0,0,13.3,0,0,20.9,0,256,2.4,2017-09-06T20:40:00+00:00,PT5M
15,0,0,13.3,0,0,20.9,0,255,2.4,2017-09-06T20:45:00+00:00,PT5M
15,0,0,13.3,0,0,20.9,0,254,2.4,2017-09-06T20:50:00+00:00,PT5M
15,0,0,13.3,0,0,20.9,0,253,2.4,2017-09-06T20:55:00+00:00,PT5M
15,0,0,13.3,0,0,20.9,0,251,2.4,2017-09-06T21:00:00+00:00,PT5M
15,0,0,13.3,0,0,20.9,0,251,2.4,2017-09-06T21:05:00+00:00,PT5M
15,0,0,13.3,0,0,20.8,0,250,2.4,2017-09-06T21:10:00+00:00,PT5M
15,0,0,13.3,0,0,20.8,0,249,2.5,2017-09-06T21:15:00+00:00,PT5M
15,0,0,13.3,0,0,20.7,0,249,2.5,2017-09-06T21:20:00+00:00,PT5M
15,0,0,13.3,0,0,20.6,0,248,2.5,2017-09-06T21:25:00+00:00,PT5M
15,0,0,13.3,0,0,20.5,0,248,2.5,2017-09-06T21:30:00+00:00,PT5M
15,0,0,13.3,0,0,20.5,0,247,2.5,2017-09-06T21:35:00+00:00,PT5M
15,0,0,12.3,0,0,20.4,0,247,2.5,2017-09-06T21:40:00+00:00,PT5M
15,0,0,11.2,0,0,20.3,0,246,2.5,2017-09-06T21:45:00+00:00,PT5M
15,0,0,10.1,0,0,20.3,0,246,2.5,2017-09-06T21:50:00+00:00,PT5M
14,0,0,0,0,0,20.2,0,245,2.5,2017-09-06T21:55:00+00:00,PT5M
14,0,0,0,0,0,20.1,0,245,2.5,2017-09-06T22:00:00+00:00,PT5M
14,0,0,0,0,0,20.1,0,244,2.6,2017-09-06T22:05:00+00:00,PT5M
14,0,0,0,0,0,20.1,0,244,2.6,2017-09-06T22:10:00+00:00,PT5M
14,0,0,0,0,0,20.1,0,244,2.6,2017-09-06T22:15:00+00:00,PT5M
14,0,0,0,0,0,20.1,0,244,2.6,2017-09-06T22:20:00+00:00,PT5M
14,0,0,0,0,0,20.1,0,244,2.6,2017-09-06T22:25:00+00:00,PT5M
14,0,0,0,0,0,20.2,0,244,2.6,2017-09-06T22:30:00+00:00,PT5M
14,0,0,0,0,0,20.2,0,243,2.6,2017-09-06T22:35:00+00:00,PT5M
14,0,0,0,0,0,20.2,0,243,2.6,2017-09-06T22:40:00+00:00,PT5M
14,0,0,0,0,0,20.2,0,243,2.6,2017-09-06T22:45:00+00:00,PT5M
14,0,0,0,0,0,20.2,0,243,2.6,2017-09-06T22:50:00+00:00,PT5M
14,0,0,0,0,0,20.2,0,243,2.6,2017-09-06T22:55:00+00:00,PT5M
14,0,0,0,0,0,20.2,0,243,2.6,2017-09-06T23:00:00+00:00,PT5M
14,0,0,0,0,0,20.2,0,243,2.6,2017-09-06T23:05:00+00:00,PT5M
14,0,0,0,0,0,20.3,0,243,2.6,2017-09-06T23:10:00+00:00,PT5M
14,0,0,0,0,0,20.3,0,243,2.6,2017-09-06T23:15:00+00:00,PT5M
14,0,0,0,0,0,20.4,0,243,2.7,2017-09-06T23:20:00+00:00,PT5M
14,0,0,0,0,0,20.4,0,244,2.7,2017-09-06T23:25:00+00:00,PT5M
14,0,0,0,0,0,20.4,0,244,2.7,2017-09-06T23:30:00+00:00,PT5M
14,0,0,0,0,0,20.5,0,244,2.7,2017-09-06T23:35:00+00:00,PT5M
14,0,0,0,0,0,20.5,0,244,2.8,2017-09-06T23:40:00+00:00,PT5M
14,0,0,0,0,0,20.6,0,244,2.8,2017-09-06T23:45:00+00:00,PT5M
14,0,0,0,0,0,20.6,0,245,2.8,2017-09-06T23:50:00+00:00,PT5M
14,0,0,0,0,0,20.7,0,245,2.8,2017-09-06T23:55:00+00:00,PT5M
14,0,0,0,0,0,20.7,0,245,2.9,2017-09-07T00:00:00+00:00,PT5M
14,0,0,0,0,0,20.8,0,245,2.9,2017-09-07T00:05:00+00:00,PT5M
