air_temp,clearsky_dni,clearsky_ghi,cloud_opacity,dni,ghi,precipitable_water,precipitation_rate,wind_direction_10m,wind_speed_10m,period_end,period
16,348,87,0,348,87,25.6,0,173,2.6,2022-09-06T05:55:00+00:00,PT5M
16,375,98,0,375,98,25.6,0,173,2.7,2022-09-06T06:00:00+00:00,PT5M
16,402,110,0,402,110,25.7,0,174,2.7,2022-09-06T06:05:00+00:00,PT5M
17,426,123,0,426,123,25.7,0,173,2.7,2022-09-06T06:10:00+00:00,PT5M
17,449,135,0,449,135,25.8,0,173,2.7,2022-09-06T06:15:00+00:00,PT5M
17,471,148,0,471,148,25.8,0,173,2.7,2022-09-06T06:20:00+00:00,PT5M
17,492,161,0,492,161,25.8,0,173,2.6,2022-09-06T06:25:00+00:00,PT5M
17,511,174,0,511,174,25.9,0,172,2.6,2022-09-06T06:30:00+00:00,PT5M
18,530,187,0,530,187,25.9,0,172,2.6,2022-09-06T06:35:00+00:00,PT5M
18,549,200,0,549,200,25.9,0,172,2.6,2022-09-06T06:40:00+00:00,PT5M
18,566,214,0,566,214,26,0,172,2.6,2022-09-06T06:45:00+00:00,PT5M
18,583,227,0,583,227,26,0,172,2.6,2022-09-06T06:50:00+00:00,PT5M
18,598,240,0,598,240,26,0,171,2.6,2022-09-06T06:55:00+00:00,PT5M
18,613,254,0,613,254,26.1,0,171,2.5,2022-09-06T07:00:00+00:00,PT5M
19,628,267,0,628,267,26.1,0,172,2.5,2022-09-06T07:05:00+00:00,PT5M
19,641,281,0,641,281,26.1,0,173,2.5,2022-09-06T07:10:00+00:00,PT5M
19,654,294,0,654,294,26.2,0,174,2.6,2022-09-06T07:15:00+00:00,PT5M
19,666,307,0,666,307,26.2,0,176,2.6,2022-09-06T07:20:00+00:00,PT5M
19,678,320,0,678,320,26.3,0,177,2.6,2022-09-06T07:25:00+00:00,PT5M
20,689,334,0,689,334,26.3,0,178,2.6,2022-09-06T07:30:00+00:00,PT5M
20,699,347,0,699,347,26.4,0,180,2.6,2022-09-06T07:35:00+00:00,PT5M
20,707,359,0,707,359,26.4,0,181,2.6,2022-09-06T07:40:00+00:00,PT5M
20,715,372,0,715,372,26.4,0,182,2.6,2022-09-06T07:45:00+00:00,PT5M
21,723,384,0,723,384,26.5,0,183,2.7,2022-09-06T07:50:00+00:00,PT5M
21,730,397,0,730,397,26.5,0,185,2.7,2022-09-06T07:55:00+00:00,PT5M
21,737,409,0,737,409,26.6,0,186,2.7,2022-09-06T08:00:00+00:00,PT5M
21,743,421,0,743,421,26.6,0,187,2.7,2022-09-06T08:05:00+00:00,PT5M
21,750,433,0,750,433,26.7,0,187,2.7,2022-09-06T08:10:00+00:00,PT5M
22,755,444,0,755,444,26.8,0,188,2.7,2022-09-06T08:15:00+00:00,PT5M
22,761,456,0,761,456,26.9,0,189,2.8,2022-09-06T08:20:00+00:00,PT5M
22,766,467,0,766,467,27,0,189,2.8,2022-09-06T08:25:00+00:00,PT5M
22,771,478,0,771,478,27.1,0,190,2.8,2022-09-06T08:30:00+00:00,PT5M
22,776,489,0,776,489,27.2,0,191,2.8,2022-09-06T08:35:00+00:00,PT5M
23,781,500,0,781,500,27.2,0,191,2.8,2022-09-06T08:40:00+00:00,PT5M
23,785,511,0,785,511,27.3,0,192,2.8,2022-09-06T08:45:00+00:00,PT5M
23,790,521,0,790,521,27.4,0,193,2.8,2022-09-06T08:50:00+00:00,PT5M
23,794,531,0,794,531,27.5,0,193,2.9,2022-09-06T08:55:00+00:00,PT5M
23,798,541,0,798,541,27.6,0,194,2.9,2022-09-06T09:00:00+00:00,PT5M
24,802,550,0,802,550,27.5,0,195,2.8,2022-09-06T09:05:00+00:00,PT5M
24,806,560,0,806,560,27.2,0,197,2.6,2022-09-06T09:10:00+00:00,PT5M
24,810,570,0,810,570,26.9,0,198,2.4,2022-09-06T09:15:00+00:00,PT5M
24,814,579,0,814,579,26.5,0,201,2.2,2022-09-06T09:20:00+00:00,PT5M
24,818,588,0,818,588,26.2,0,204,2,2022-09-06T09:25:00+00:00,PT5M
24,822,597,0,822,597,25.9,0,207,1.9,2022-09-06T09:30:00+00:00,PT5M
24,825,606,0,825,606,25.6,0,211,1.7,2022-09-06T09:35:00+00:00,PT5M
24,829,614,0,829,614,25.3,0,216,1.5,2022-09-06T09:40:00+00:00,PT5M
25,832,622,0,832,622,25,0,222,1.4,2022-09-06T09:45:00+00:00,PT5M
25,835,630,0,835,630,24.7,0,229,1.2,2022-09-06T09:50:00+00:00,PT5M
25,838,638,0,838,638,24.4,0,238,1.1,2022-09-06T09:55:00+00:00,PT5M
25,841,645,0,841,645,24.1,0,248,1.1,2022-09-06T10:00:00+00:00,PT5M
25,843,651,0,843,651,23.9,0,254,1.1,2022-09-06T10:05:00+00:00,PT5M
25,845,657,0,845,657,24,0,255,1.1,2022-09-06T10:10:00+00:00,PT5M
25,847,663,0,847,663,24,0,257,1.1,2022-09-06T10:15:00+00:00,PT5M
25,849,669,0,849,669,24.1,0,258,1.1,2022-09-06T10:20:00+00:00,PT5M
26,850,674,0,850,674,24.1,0,259,1.2,2022-09-06T10:25:00+00:00,PT5M
26,851,679,0,851,679,24.2,0,260,1.2,2022-09-06T10:30:00+00:00,PT5M
26,853,683,0,853,683,24.2,0,261,1.2,2022-09-06T10:35:00+00:00,PT5M
26,854,687,0,854,687,24.2,0,262,1.3,2022-09-06T10:40:00+00:00,PT5M
26,855,691,0,855,691,24.3,0,263,1.3,2022-09-06T10:45:00+00:00,PT5M
26,856,694,0,856,694,24.3,0,264,1.3,2022-09-06T10:50:00+00:00,PT5M
26,857,698,0,857,698,24.4,0,265,1.4,2022-09-06T10:55:00+00:00,PT5M
26,858,700,0,858,700,24.4,0,266,1.4,2022-09-06T11:00:00+00:00,PT5M
26,858,703,0,858,703,24.5,0,267,1.4,2022-09-06T11:05:00+00:00,PT5M
26,859,705,0,859,705,24.6,0,269,1.4,2022-09-06T11:10:00+00:00,PT5M
27,859,706,0,859,706,24.8,0,270,1.5,2022-09-06T11:15:00+00:00,PT5M
27,859,708,0,859,708,24.9,0,272,1.5,2022-09-06T11:20:00+00:00,PT5M
27,859,709,0,859,709,25.1,0,273,1.5,2022-09-06T11:25:00+00:00,PT5M
27,859,709,0,859,709,25.2,0,275,1.5,2022-09-06T11:30:00+00:00,PT5M
27,859,710,0,859,710,25.3,0,276,1.6,2022-09-06T11:35:00+00:00,PT5M
27,859,710,0,859,710,25.5,0,278,1.6,2022-09-06T11:40:00+00:00,PT5M
27,858,709,0,858,709,25.6,0,279,1.6,2022-09-06T11:45:00+00:00,PT5M
27,858,708,0,858,708,25.7,0,280,1.7,2022-09-06T11:50:00+00:00,PT5M
27,857,707,0,857,707,25.9,0,281,1.7,2022-09-06T11:55:00+00:00,PT5M
27,857,706,0,857,706,26,0,283,1.7,2022-09-06T12:00:00+00:00,PT5M
27,856,704,0,856,704,26.1,0,284,1.7,2022-09-06T12:05:00+00:00,PT5M
28,856,702,0,856,702,26.1,0,284,1.7,2022-09-06T12:10:00+00:00,PT5M
28,855,700,0,855,700,26.1,0,285,1.6,2022-09-06T12:15:00+00:00,PT5M
28,854,698,0,854,698,26.1,0,286,1.5,2022-09-06T12:20:00+00:00,PT5M
28,853,695,0,853,695,26.1,0,287,1.5,2022-09-06T12:25:00+00:00,PT5M
28,852,691,0,852,691,26.1,0,288,1.4,2022-09-06T12:30:00+00:00,PT5M
28,851,688,0,851,688,26.1,0,290,1.3,2022-09-06T12:35:00+00:00,PT5M
28,849,684,0,849,684,26.1,0,291,1.3,2022-09-06T12:40:00+00:00,PT5M
28,847,679,0,847,679,26.2,0,293,1.2,2022-09-06T12:45:00+00:00,PT5M
28,845,675,0,845,675,26.2,0,294,1.2,2022-09-06T12:50:00+00:00,PT5M
28,843,670,0,843,670,26.2,0,296,1.1,2022-09-06T12:55:00+00:00,PT5M
28,840,665,0,840,665,26.2,0,298,1.1,2022-09-06T13:00:00+00:00,PT5M
28,838,659,0,838,659,26.2,0,301,1,2022-09-06T13:05:00+00:00,PT5M
28,836,653,0,836,653,26.1,0,306,0.9,2022-09-06T13:10:00+00:00,PT5M
28,833,647,0,833,647,26.1,0,312,0.9,2022-09-06T13:15:00+00:00,PT5M
28,830,640,0,830,640,26.1,0,318,0.9,2022-09-06T13:20:00+00:00,PT5M
28,827,634,0,827,634,26.1,0,325,0.8,2022-09-06T13:25:00+00:00,PT5M
28,824,627,0,824,627,26,0,332,0.8,2022-09-06T13:30:00+00:00,PT5M
29,821,619,0,821,619,26,0,338,0.8,2022-09-06T13:35:00+00:00,PT5M
29,818,612,0,818,612,26,0,345,0.8,2022-09-06T13:40:00+00:00,PT5M
29,814,604,0,814,604,26,0,352,0.9,2022-09-06T13:45:00+00:00,PT5M
29,811,595,0,811,595,25.9,0,358,0.9,2022-09-06T13:50:00+00:00,PT5M
29,807,587,0,807,587,25.9,0,4,0.9,2022-09-06T13:55:00+00:00,PT5M
29,803,578,0,803,578,25.9,0,9,1,2022-09-06T14:00:00+00:00,PT5M
29,799,569,0,799,569,25.9,0,13,1,2022-09-06T14:05:00+00:00,PT5M
29,794,559,0,794,559,26,0,16,0.9,2022-09-06T14:10:00+00:00,PT5M
29,789,550,0,789,550,26,0,20,0.9,2022-09-06T14:15:00+00:00,PT5M
29,785,540,0,785,540,26.1,0,23,0.9,2022-09-06T14:20:00+00:00,PT5M
29,779,530,0,779,530,26.1,0,28,0.8,2022-09-06T14:25:00+00:00,PT5M
29,774,519,0,774,519,26.2,0,32,0.8,2022-09-06T14:30:00+00:00,PT5M
29,769,509,0,769,509,26.2,0,37,0.8,2022-09-06T14:35:00+00:00,PT5M
29,763,498,0,763,498,26.3,0,42,0.8,2022-09-06T14:40:00+00:00,PT5M
29,757,487,0,757,487,26.3,0,48,0.7,2022-09-06T14:45:00+00:00,PT5M
29,751,476,0,751,476,26.4,0,53,0.7,2022-09-06T14:50:00+00:00,PT5M
29,744,464,0,744,464,26.4,0,59,0.7,2022-09-06T14:55:00+00:00,PT5M
29,737,452,0,737,452,26.5,0,64,0.8,2022-09-06T15:00:00+00:00,PT5M
29,730,441,21.4,273,346,26.5,0,68,0.8,2022-09-06T15:05:00+00:00,PT5M
29,723,429,38,5,266,26.5,0,70,0.8,2022-09-06T15:10:00+00:00,PT5M
29,715,417,42.1,0,241,26.6,0,72,0.8,2022-09-06T15:15:00+00:00,PT5M
28,707,404,18.7,310,329,26.6,0,74,0.8,2022-09-06T15:20:00+00:00,PT5M
28,699,392,10.5,467,351,26.6,0,76,0.8,2022-09-06T15:25:00+00:00,PT5M
28,690,379,19.8,279,304,26.7,0,78,0.8,2022-09-06T15:30:00+00:00,PT5M
28,682,367,45,0,202,26.7,0,80,0.8,2022-09-06T15:35:00+00:00,PT5M
28,673,354,13.5,387,306,26.8,0,82,0.8,2022-09-06T15:40:00+00:00,PT5M
28,664,341,51.5,0,165,26.8,0,84,0.8,2022-09-06T15:45:00+00:00,PT5M
28,654,328,22.9,204,253,26.8,0,86,0.9,2022-09-06T15:50:00+00:00,PT5M
28,645,315,19.1,265,255,26.9,0,88,0.9,2022-09-06T15:55:00+00:00,PT5M
28,634,302,16.6,303,252,26.9,0,89,0.9,2022-09-06T16:00:00+00:00,PT5M
28,623,289,35,13,188,26.9,0,88,0.9,2022-09-06T16:05:00+00:00,PT5M
28,612,276,39.2,0,168,27,0,84,0.9,2022-09-06T16:10:00+00:00,PT5M
28,600,263,51.6,0,127,27,0,80,0.9,2022-09-06T16:15:00+00:00,PT5M
28,587,249,33.6,18,166,27,0,76,1,2022-09-06T16:20:00+00:00,PT5M
28,573,236,68.7,0,74,27.1,0,72,1,2022-09-06T16:25:00+00:00,PT5M
27,559,223,80.5,0,43,27.1,0,69,1,2022-09-06T16:30:00+00:00,PT5M
27,544,210,46.2,0,113,27.1,0,66,1,2022-09-06T16:35:00+00:00,PT5M
27,527,196,40.5,0,117,27.2,0,63,1.1,2022-09-06T16:40:00+00:00,PT5M
27,509,183,38.5,0,113,27.2,0,60,1.1,2022-09-06T16:45:00+00:00,PT5M
27,490,170,51.4,0,83,27.2,0,57,1.2,2022-09-06T16:50:00+00:00,PT5M
27,470,157,18.4,170,128,27.3,0,55,1.2,2022-09-06T16:55:00+00:00,PT5M
27,449,144,42.8,0,83,27.3,0,52,1.3,2022-09-06T17:00:00+00:00,PT5M
27,427,132,13.1,219,114,27.4,0,51,1.3,2022-09-06T17:05:00+00:00,PT5M
27,403,119,11.9,218,105,27.7,0,50,1.3,2022-09-06T17:10:00+00:00,PT5M
27,378,107,0,378,107,27.9,0,50,1.4,2022-09-06T17:15:00+00:00,PT5M
26,351,95,0,351,95,28.2,0,49,1.4,2022-09-06T17:20:00+00:00,PT5M
26,323,83,31.9,0,57,28.4,0,48,1.5,2022-09-06T17:25:00+00:00,PT5M
26,293,72,41.8,0,42,28.6,0,48,1.5,2022-09-06T17:30:00+00:00,PT5M
26,261,61,61.3,0,24,28.9,0,47,1.6,2022-09-06T17:35:00+00:00,PT5M
26,226,51,0,226,51,29.1,0,47,1.6,2022-09-06T17:40:00+00:00,PT5M
25,174,41,19.8,0,33,29.4,0,46,1.7,2022-09-06T17:45:00+00:00,PT5M
25,116,32,0,116,32,29.6,0,46,1.7,2022-09-06T17:50:00+00:00,PT5M
25,70,24,30.5,0,17,29.8,0,46,1.8,2022-09-06T17:55:00+00:00,PT5M
25,36,16,39.1,0,10,30.1,0,45,1.8,2022-09-06T18:00:00+00:00,PT5M
25,14,10,37.7,0,6,30.3,0.1,46,1.9,2022-09-06T18:05:00+00:00,PT5M
25,3,4,65.5,0,1,30.5,0.1,49,1.9,2022-09-06T18:10:00+00:00,PT5M
25,0,0,83.3,0,0,30.7,0.1,51,2,2022-09-06T18:15:00+00:00,PT5M
25,0,0,91.6,0,0,30.9,0.1,53,2,2022-09-06T18:20:00+00:00,PT5M
24,0,0,92.4,0,0,31.1,0.1,55,2.1,2022-09-06T18:25:00+00:00,PT5M
24,0,0,92.8,0,0,31.3,0.1,57,2.1,2022-09-06T18:30:00+00:00,PT5M
24,0,0,93.6,0,0,31.5,0.1,59,2.2,2022-09-06T18:35:00+00:00,PT5M
24,0,0,92.4,0,0,31.7,0.1,61,2.3,2022-09-06T18:40:00+00:00,PT5M
24,0,0,85.2,0,0,31.9,0.1,62,2.3,2022-09-06T18:45:00+00:00,PT5M
24,0,0,84.6,0,0,32.1,0.1,64,2.4,2022-09-06T18:50:00+00:00,PT5M
24,0,0,63.4,0,0,32.3,0.1,65,2.5,2022-09-06T18:55:00+00:00,PT5M
24,0,0,52.1,0,0,32.5,0.1,67,2.6,2022-09-06T19:00:00+00:00,PT5M
24,0,0,72.2,0,0,32.7,0,68,2.6,2022-09-06T19:05:00+00:00,PT5M
24,0,0,78.9,0,0,32.9,0,69,2.6,2022-09-06T19:10:00+00:00,PT5M
24,0,0,49.6,0,0,33.1,0,71,2.6,2022-09-06T19:15:00+00:00,PT5M
24,0,0,45.8,0,0,33.3,0,72,2.6,2022-09-06T19:20:00+00:00,PT5M
24,0,0,56.8,0,0,33.5,0,73,2.6,2022-09-06T19:25:00+00:00,PT5M
24,0,0,34.9,0,0,33.8,0,75,2.6,2022-09-06T19:30:00+00:00,PT5M
23,0,0,83.3,0,0,34,0,76,2.6,2022-09-06T19:35:00+00:00,PT5M
23,0,0,78.1,0,0,34.2,0,77,2.6,2022-09-06T19:40:00+00:00,PT5M
23,0,0,74.8,0,0,34.4,0,79,2.6,2022-09-06T19:45:00+00:00,PT5M
23,0,0,68.4,0,0,34.6,0,80,2.6,2022-09-06T19:50:00+00:00,PT5M
23,0,0,73.1,0,0,34.8,0,81,2.6,2022-09-06T19:55:00+00:00,PT5M
23,0,0,74.8,0,0,35,0,83,2.6,2022-09-06T20:00:00+00:00,PT5M
23,0,0,77.3,0,0,35.2,1.4,84,2.6,2022-09-06T20:05:00+00:00,PT5M
23,0,0,91.6,0,0,35.3,1.4,84,2.7,2022-09-06T20:10:00+00:00,PT5M
23,0,0,93.2,0,0,35.5,1.4,84,2.7,2022-09-06T20:15:00+00:00,PT5M
23,0,0,93.9,0,0,35.6,1.4,85,2.7,2022-09-06T20:20:00+00:00,PT5M
23,0,0,94.2,0,0,35.7,1.4,85,2.7,2022-09-06T20:25:00+00:00,PT5M
23,0,0,94.5,0,0,35.8,1.4,86,2.7,2022-09-06T20:30:00+00:00,PT5M
23,0,0,94.8,0,0,35.9,1.4,86,2.8,2022-09-06T20:35:00+00:00,PT5M
23,0,0,94.8,0,0,36.1,1.4,86,2.8,2022-09-06T20:40:00+00:00,PT5M
22,0,0,94.8,0,0,36.2,1.4,87,2.8,2022-09-06T20:45:00+00:00,PT5M
22,0,0,94.8,0,0,36.3,1.4,87,2.8,2022-09-06T20:50:00+00:00,PT5M
22,0,0,94.8,0,0,36.4,1.4,87,2.9,2022-09-06T20:55:00+00:00,PT5M
22,0,0,94.5,0,0,36.5,1.4,88,2.9,2022-09-06T21:00:00+00:00,PT5M
22,0,0,94.5,0,0,36.8,5.6,91,2.7,2022-09-06T21:05:00+00:00,PT5M
22,0,0,94.8,0,0,37.2,5.6,98,2.4,2022-09-06T21:10:00+00:00,PT5M
21,0,0,94.8,0,0,37.6,5.6,108,2.1,2022-09-06T21:15:00+00:00,PT5M
21,0,0,95.1,0,0,38,5.6,120,1.9,2022-09-06T21:20:00+00:00,PT5M
21,0,0,95.1,0,0,38.4,5.6,133,1.8,2022-09-06T21:25:00+00:00,PT5M
21,0,0,95.4,0,0,38.8,5.6,148,1.8,2022-09-06T21:30:00+00:00,PT5M
21,0,0,95.4,0,0,39.2,5.6,161,2,2022-09-06T21:35:00+00:00,PT5M
20,0,0,95.4,0,0,39.6,5.6,173,2.2,2022-09-06T21:40:00+00:00,PT5M
20,0,0,95.4,0,0,40,5.6,182,2.5,2022-09-06T21:45:00+00:00,PT5M
20,0,0,95.4,0,0,40.4,5.6,189,2.8,2022-09-06T21:50:00+00:00,PT5M
20,0,0,95.4,0,0,40.7,5.6,194,3.1,2022-09-06T21:55:00+00:00,PT5M
19,0,0,95.4,0,0,41.1,5.6,199,3.5,2022-09-06T22:00:00+00:00,PT5M
19,0,0,95.4,0,0,41.1,2.8,203,3.6,2022-09-06T22:05:00+00:00,PT5M
19,0,0,95.4,0,0,40.7,2.8,208,3.3,2022-09-06T22:10:00+00:00,PT5M
19,0,0,95.4,0,0,40.3,2.8,213,3.1,2022-09-06T22:15:00+00:00,PT5M
19,0,0,95.4,0,0,39.8,2.8,220,2.9,2022-09-06T22:20:00+00:00,PT5M
19,0,0,95.4,0,0,39.4,2.8,227,2.8,2022-09-06T22:25:00+00:00,PT5M
19,0,0,95.4,0,0,39,2.8,235,2.7,2022-09-06T22:30:00+00:00,PT5M
19,0,0,95.4,0,0,38.5,2.8,244,2.7,2022-09-06T22:35:00+00:00,PT5M
19,0,0,95.4,0,0,38.1,2.8,252,2.7,2022-09-06T22:40:00+00:00,PT5M
18,0,0,95.1,0,0,37.7,2.8,261,2.8,2022-09-06T22:45:00+00:00,PT5M
18,0,0,94.8,0,0,37.3,2.8,268,2.9,2022-09-06T22:50:00+00:00,PT5M
18,0,0,94.5,0,0,36.8,2.8,275,3.1,2022-09-06T22:55:00+00:00,PT5M
18,0,0,94.2,0,0,36.4,2.8,281,3.3,2022-09-06T23:00:00+00:00,PT5M
18,0,0,92.4,0,0,36,0.2,285,3.3,2022-09-06T23:05:00+00:00,PT5M
18,0,0,89.7,0,0,35.6,0.2,287,3.2,2022-09-06T23:10:00+00:00,PT5M
18,0,0,84.6,0,0,35.1,0.2,290,3.1,2022-09-06T23:15:00+00:00,PT5M
18,0,0,43.2,0,0,34.7,0.2,293,3,2022-09-06T23:20:00+00:00,PT5M
18,0,0,41.8,0,0,34.3,0.2,296,2.9,2022-09-06T23:25:00+00:00,PT5M
18,0,0,37.7,0,0,33.9,0.2,299,2.8,2022-09-06T23:30:00+00:00,PT5M
18,0,0,36.3,0,0,33.4,0.2,303,2.7,2022-09-06T23:35:00+00:00,PT5M
17,0,0,34.9,0,0,33,0.2,306,2.6,2022-09-06T23:40:00+00:00,PT5M
17,0,0,34.9,0,0,32.6,0.2,310,2.6,2022-09-06T23:45:00+00:00,PT5M
17,0,0,30.5,0,0,32.2,0.2,314,2.5,2022-09-06T23:50:00+00:00,PT5M
17,0,0,36.3,0,0,31.8,0.2,318,2.5,2022-09-06T23:55:00+00:00,PT5M
17,0,0,18.2,0,0,31.3,0.2,323,2.4,2022-09-07T00:00:00+00:00,PT5M
17,0,0,19.9,0,0,31,0,326,2.4,2022-09-07T00:05:00+00:00,PT5M
17,0,0,19.9,0,0,30.8,0,329,2.3,2022-09-07T00:10:00+00:00,PT5M
17,0,0,29.2,0,0,30.6,0,333,2.3,2022-09-07T00:15:00+00:00,PT5M
17,0,0,18.3,0,0,30.4,0,336,2.2,2022-09-07T00:20:00+00:00,PT5M
17,0,0,36.4,0,0,30.2,0,339,2.2,2022-09-07T00:25:00+00:00,PT5M
17,0,0,53.4,0,0,30,0,343,2.1,2022-09-07T00:30:00+00:00,PT5M
