air_temp,clearsky_dni,clearsky_ghi,cloud_opacity,dni,ghi,precipitable_water,precipitation_rate,wind_direction_10m,wind_speed_10m,period_end,period
18,527,483,80.3,0,95,31.1,0.1,274,1.4,2014-09-06T09:00:00+00:00,PT5M
18,521,490,79.2,0,102,31.1,0.1,275,1.4,2014-09-06T09:05:00+00:00,PT5M
18,516,496,78.3,0,108,31.1,0.1,276,1.4,2014-09-06T09:10:00+00:00,PT5M
18,510,503,77.4,0,114,31,0.1,277,1.3,2014-09-06T09:15:00+00:00,PT5M
18,505,509,76.4,0,120,31,0.1,278,1.3,2014-09-06T09:20:00+00:00,PT5M
19,500,515,76.3,0,122,30.9,0.1,279,1.3,2014-09-06T09:25:00+00:00,PT5M
19,494,520,76.2,0,124,30.9,0.1,281,1.3,2014-09-06T09:30:00+00:00,PT5M
19,495,527,76.2,0,126,30.8,0.1,282,1.3,2014-09-06T09:35:00+00:00,PT5M
19,500,535,77.9,0,118,30.7,0.1,283,1.2,2014-09-06T09:40:00+00:00,PT5M
19,505,543,79.8,0,110,30.7,0.1,285,1.2,2014-09-06T09:45:00+00:00,PT5M
19,510,551,81.7,0,101,30.6,0.1,286,1.2,2014-09-06T09:50:00+00:00,PT5M
19,515,558,81.3,0,104,30.6,0.1,288,1.2,2014-09-06T09:55:00+00:00,PT5M
19,519,565,80.7,0,109,30.5,0.1,289,1.2,2014-09-06T10:00:00+00:00,PT5M
19,524,572,80.2,0,114,30.5,0.1,290,1.2,2014-09-06T10:05:00+00:00,PT5M
19,528,579,79.1,0,121,30.5,0.1,289,1.2,2014-09-06T10:10:00+00:00,PT5M
19,532,585,77.9,0,129,30.5,0.1,289,1.2,2014-09-06T10:15:00+00:00,PT5M
19,536,591,76.7,0,138,30.4,0.1,289,1.2,2014-09-06T10:20:00+00:00,PT5M
20,539,596,75,0,149,30.4,0.1,288,1.2,2014-09-06T10:25:00+00:00,PT5M
20,543,601,73.1,0,162,30.4,0.1,288,1.2,2014-09-06T10:30:00+00:00,PT5M
20,546,606,71.2,0,174,30.3,0.1,287,1.2,2014-09-06T10:35:00+00:00,PT5M
20,547,610,68.7,0,191,30.3,0.1,287,1.2,2014-09-06T10:40:00+00:00,PT5M
20,548,614,66,0,209,30.3,0.1,287,1.1,2014-09-06T10:45:00+00:00,PT5M
20,549,617,63.2,0,227,30.3,0.1,286,1.1,2014-09-06T10:50:00+00:00,PT5M
20,550,620,64.2,0,222,30.2,0.1,286,1.1,2014-09-06T10:55:00+00:00,PT5M
20,551,623,65.5,0,215,30.2,0.1,285,1.1,2014-09-06T11:00:00+00:00,PT5M
20,552,625,66.7,0,208,30.2,0.1,285,1.1,2014-09-06T11:05:00+00:00,PT5M
20,552,627,67.4,0,205,30.2,0.1,285,1.1,2014-09-06T11:10:00+00:00,PT5M
20,553,629,68,0,201,30.2,0.1,284,1.1,2014-09-06T11:15:00+00:00,PT5M
20,553,631,68.6,0,198,30.2,0.1,284,1.1,2014-09-06T11:20:00+00:00,PT5M
20,553,632,66.5,0,211,30.2,0.1,283,1.1,2014-09-06T11:25:00+00:00,PT5M
21,553,632,64.2,0,227,30.3,0.1,283,1.1,2014-09-06T11:30:00+00:00,PT5M
21,542,629,61.7,0,241,30.3,0.1,283,1.1,2014-09-06T11:35:00+00:00,PT5M
21,522,623,60.5,0,246,30.3,0.1,282,1.1,2014-09-06T11:40:00+00:00,PT5M
21,503,616,59.5,0,250,30.3,0.1,282,1.1,2014-09-06T11:45:00+00:00,PT5M
21,485,609,58.4,0,253,30.3,0.1,281,1.1,2014-09-06T11:50:00+00:00,PT5M
21,467,602,56.4,0,263,30.3,0.1,281,1.1,2014-09-06T11:55:00+00:00,PT5M
21,450,595,54.2,0,272,30.3,0.1,281,1.1,2014-09-06T12:00:00+00:00,PT5M
21,434,587,52,0,282,30.3,0.1,280,1.1,2014-09-06T12:05:00+00:00,PT5M
21,418,579,56.2,0,254,30.3,0.1,280,1.2,2014-09-06T12:10:00+00:00,PT5M
21,402,571,60.9,0,223,30.4,0.1,281,1.2,2014-09-06T12:15:00+00:00,PT5M
21,387,562,65.5,0,194,30.4,0.1,281,1.2,2014-09-06T12:20:00+00:00,PT5M
21,373,553,66,0,188,30.4,0.1,281,1.3,2014-09-06T12:25:00+00:00,PT5M
21,359,545,66,0,185,30.5,0.1,281,1.3,2014-09-06T12:30:00+00:00,PT5M
21,351,538,66.1,0,183,30.5,0.1,281,1.3,2014-09-06T12:35:00+00:00,PT5M
21,349,534,65.5,0,184,30.5,0.1,281,1.4,2014-09-06T12:40:00+00:00,PT5M
21,347,530,64.9,0,186,30.5,0.1,281,1.4,2014-09-06T12:45:00+00:00,PT5M
21,345,526,64.2,0,188,30.6,0.1,281,1.4,2014-09-06T12:50:00+00:00,PT5M
21,342,521,63.3,0,191,30.6,0.1,281,1.5,2014-09-06T12:55:00+00:00,PT5M
21,340,516,62.3,0,195,30.6,0.1,281,1.5,2014-09-06T13:00:00+00:00,PT5M
21,337,511,61.3,0,198,30.6,0.2,282,1.5,2014-09-06T13:05:00+00:00,PT5M
21,334,505,61.3,0,196,30.7,0.2,283,1.6,2014-09-06T13:10:00+00:00,PT5M
21,331,499,61.3,0,193,30.7,0.2,285,1.6,2014-09-06T13:15:00+00:00,PT5M
21,328,493,61.4,0,190,30.8,0.2,286,1.6,2014-09-06T13:20:00+00:00,PT5M
21,324,486,61.5,0,187,30.8,0.2,288,1.6,2014-09-06T13:25:00+00:00,PT5M
21,321,480,61.5,0,185,30.9,0.2,289,1.6,2014-09-06T13:30:00+00:00,PT5M
21,318,473,61.6,0,182,30.9,0.2,290,1.7,2014-09-06T13:35:00+00:00,PT5M
21,317,467,58.5,0,194,30.9,0.2,291,1.7,2014-09-06T13:40:00+00:00,PT5M
21,315,460,54.9,0,208,31,0.2,293,1.7,2014-09-06T13:45:00+00:00,PT5M
21,313,453,51.1,0,222,31,0.2,294,1.7,2014-09-06T13:50:00+00:00,PT5M
21,311,446,54.3,0,204,31.1,0.2,295,1.8,2014-09-06T13:55:00+00:00,PT5M
21,309,439,58.1,0,184,31.1,0.2,296,1.8,2014-09-06T14:00:00+00:00,PT5M
21,306,431,61.7,0,165,31.2,0.4,297,1.8,2014-09-06T14:05:00+00:00,PT5M
21,304,424,63.1,0,156,31.2,0.4,297,1.9,2014-09-06T14:10:00+00:00,PT5M
21,301,416,64.2,0,149,31.2,0.4,297,1.9,2014-09-06T14:15:00+00:00,PT5M
21,298,407,65.3,0,141,31.3,0.4,297,2,2014-09-06T14:20:00+00:00,PT5M
21,295,399,62.6,0,149,31.3,0.4,297,2.1,2014-09-06T14:25:00+00:00,PT5M
21,291,390,59.4,0,159,31.4,0.4,298,2.1,2014-09-06T14:30:00+00:00,PT5M
20,288,381,56,0,168,31.4,0.4,298,2.2,2014-09-06T14:35:00+00:00,PT5M
20,284,372,49.5,0,188,31.5,0.4,298,2.2,2014-09-06T14:40:00+00:00,PT5M
20,280,363,42.2,0,210,31.5,0.4,298,2.3,2014-09-06T14:45:00+00:00,PT5M
20,276,354,34.5,0,232,31.5,0.4,298,2.4,2014-09-06T14:50:00+00:00,PT5M
20,271,344,39.1,0,210,31.6,0.4,298,2.4,2014-09-06T14:55:00+00:00,PT5M
20,266,334,44.9,0,184,31.6,0.4,299,2.5,2014-09-06T15:00:00+00:00,PT5M
20,262,325,50.3,0,161,31.7,0,299,2.5,2014-09-06T15:05:00+00:00,PT5M
20,257,315,50.5,0,156,31.7,0,301,2.5,2014-09-06T15:10:00+00:00,PT5M
20,251,305,50.1,0,152,31.7,0,302,2.6,2014-09-06T15:15:00+00:00,PT5M
20,246,294,49.7,0,148,31.7,0,303,2.6,2014-09-06T15:20:00+00:00,PT5M
20,240,284,48.7,0,146,31.7,0,305,2.6,2014-09-06T15:25:00+00:00,PT5M
20,235,274,47.5,0,144,31.7,0,306,2.7,2014-09-06T15:30:00+00:00,PT5M
20,228,263,46.3,0,141,31.8,0,307,2.7,2014-09-06T15:35:00+00:00,PT5M
20,222,253,57,0,109,31.8,0,308,2.7,2014-09-06T15:40:00+00:00,PT5M
20,216,243,67.6,0,79,31.8,0,310,2.8,2014-09-06T15:45:00+00:00,PT5M
20,209,232,76.9,0,54,31.8,0,311,2.8,2014-09-06T15:50:00+00:00,PT5M
20,202,222,75.5,0,54,31.8,0,312,2.8,2014-09-06T15:55:00+00:00,PT5M
20,195,211,73,0,57,31.8,0,313,2.9,2014-09-06T16:00:00+00:00,PT5M
20,188,201,70.4,0,59,31.9,0,314,2.9,2014-09-06T16:05:00+00:00,PT5M
20,180,191,68.6,0,60,31.9,0,314,2.9,2014-09-06T16:10:00+00:00,PT5M
20,172,180,66.7,0,60,31.9,0,315,2.8,2014-09-06T16:15:00+00:00,PT5M
19,164,170,64.8,0,60,31.9,0,316,2.8,2014-09-06T16:20:00+00:00,PT5M
19,156,160,65.5,0,55,31.9,0,316,2.8,2014-09-06T16:25:00+00:00,PT5M
19,148,150,66.5,0,50,31.9,0,317,2.7,2014-09-06T16:30:00+00:00,PT5M
19,140,140,67.5,0,46,31.9,0,318,2.7,2014-09-06T16:35:00+00:00,PT5M
19,131,131,67.1,0,43,31.9,0,318,2.7,2014-09-06T16:40:00+00:00,PT5M
19,122,121,66.8,0,40,31.9,0,319,2.7,2014-09-06T16:45:00+00:00,PT5M
19,113,112,66.4,0,38,31.9,0,320,2.6,2014-09-06T16:50:00+00:00,PT5M
19,104,103,66,0,35,31.9,0,320,2.6,2014-09-06T16:55:00+00:00,PT5M
19,95,94,65.5,0,32,32,0,321,2.6,2014-09-06T17:00:00+00:00,PT5M
19,86,85,65.1,0,30,32,0,321,2.5,2014-09-06T17:05:00+00:00,PT5M
19,77,77,64.4,0,27,32,0,321,2.5,2014-09-06T17:10:00+00:00,PT5M
19,68,69,63.6,0,25,32,0,321,2.5,2014-09-06T17:15:00+00:00,PT5M
19,59,61,62.8,0,23,32,0,321,2.4,2014-09-06T17:20:00+00:00,PT5M
19,50,54,56.6,0,23,32,0,321,2.4,2014-09-06T17:25:00+00:00,PT5M
19,42,47,48.8,0,24,32,0,321,2.3,2014-09-06T17:30:00+00:00,PT5M
19,34,40,40,0,24,32,0,321,2.3,2014-09-06T17:35:00+00:00,PT5M
19,26,34,37,0,21,32,0,321,2.2,2014-09-06T17:40:00+00:00,PT5M
19,17,28,34.7,0,18,32,0,321,2.2,2014-09-06T17:45:00+00:00,PT5M
19,10,22,32.3,0,15,32,0,321,2.2,2014-09-06T17:50:00+00:00,PT5M
19,5,16,35,0,11,32,0,321,2.1,2014-09-06T17:55:00+00:00,PT5M
19,2,11,38.3,0,7,32.1,0,321,2.1,2014-09-06T18:00:00+00:00,PT5M
19,1,7,41.5,0,4,32.1,0,321,2,2014-09-06T18:05:00+00:00,PT5M
18,0,2,41.8,0,1,32.1,0,321,2,2014-09-06T18:10:00+00:00,PT5M
18,0,0,41.8,0,0,32.2,0,321,2,2014-09-06T18:15:00+00:00,PT5M
18,0,0,41.8,0,0,32.2,0,321,2,2014-09-06T18:20:00+00:00,PT5M
18,0,0,41.8,0,0,32.3,0,321,2,2014-09-06T18:25:00+00:00,PT5M
18,0,0,41.8,0,0,32.3,0,321,1.9,2014-09-06T18:30:00+00:00,PT5M
18,0,0,41.8,0,0,32.4,0,321,1.9,2014-09-06T18:35:00+00:00,PT5M
18,0,0,50,0,0,32.4,0,321,1.9,2014-09-06T18:40:00+00:00,PT5M
18,0,0,58.3,0,0,32.5,0,322,1.9,2014-09-06T18:45:00+00:00,PT5M
18,0,0,65.8,0,0,32.6,0,322,1.8,2014-09-06T18:50:00+00:00,PT5M
18,0,0,67.1,0,0,32.6,0,322,1.8,2014-09-06T18:55:00+00:00,PT5M
18,0,0,67.7,0,0,32.7,0,322,1.8,2014-09-06T19:00:00+00:00,PT5M
18,0,0,68.4,0,0,32.7,0,322,1.8,2014-09-06T19:05:00+00:00,PT5M
18,0,0,68.7,0,0,32.7,0,321,1.8,2014-09-06T19:10:00+00:00,PT5M
18,0,0,69.1,0,0,32.7,0,321,1.8,2014-09-06T19:15:00+00:00,PT5M
18,0,0,69.4,0,0,32.7,0,320,1.8,2014-09-06T19:20:00+00:00,PT5M
18,0,0,59.8,0,0,32.8,0,320,1.8,2014-09-06T19:25:00+00:00,PT5M
18,0,0,47.5,0,0,32.8,0,320,1.8,2014-09-06T19:30:00+00:00,PT5M
18,0,0,33.5,0,0,32.8,0,319,1.8,2014-09-06T19:35:00+00:00,PT5M
18,0,0,31.6,0,0,32.8,0,319,1.9,2014-09-06T19:40:00+00:00,PT5M
18,0,0,31.1,0,0,32.8,0,318,1.9,2014-09-06T19:45:00+00:00,PT5M
18,0,0,30.6,0,0,32.8,0,318,1.9,2014-09-06T19:50:00+00:00,PT5M
18,0,0,30.1,0,0,32.9,0,318,1.9,2014-09-06T19:55:00+00:00,PT5M
18,0,0,29.6,0,0,32.9,0,317,1.9,2014-09-06T20:00:00+00:00,PT5M
18,0,0,29.1,0,0,32.9,0,317,1.9,2014-09-06T20:05:00+00:00,PT5M
17,0,0,28.6,0,0,32.9,0,317,1.9,2014-09-06T20:10:00+00:00,PT5M
17,0,0,28.1,0,0,32.9,0,317,1.9,2014-09-06T20:15:00+00:00,PT5M
17,0,0,27.6,0,0,32.9,0,317,1.9,2014-09-06T20:20:00+00:00,PT5M
17,0,0,27.6,0,0,32.8,0,316,1.9,2014-09-06T20:25:00+00:00,PT5M
17,0,0,27.6,0,0,32.8,0,316,1.9,2014-09-06T20:30:00+00:00,PT5M
17,0,0,27.6,0,0,32.8,0,316,1.9,2014-09-06T20:35:00+00:00,PT5M
17,0,0,27.6,0,0,32.8,0,316,1.9,2014-09-06T20:40:00+00:00,PT5M
17,0,0,27.6,0,0,32.8,0,316,1.9,2014-09-06T20:45:00+00:00,PT5M
17,0,0,27.6,0,0,32.8,0,315,1.9,2014-09-06T20:50:00+00:00,PT5M
17,0,0,22.5,0,0,32.8,0,315,1.8,2014-09-06T20:55:00+00:00,PT5M
17,0,0,16.7,0,0,32.8,0,315,1.8,2014-09-06T21:00:00+00:00,PT5M
17,0,0,10.6,0,0,32.8,0,315,1.8,2014-09-06T21:05:00+00:00,PT5M
17,0,0,0,0,0,32.8,0,316,1.8,2014-09-06T21:10:00+00:00,PT5M
17,0,0,0,0,0,32.8,0,317,1.8,2014-09-06T21:15:00+00:00,PT5M
17,0,0,0,0,0,32.9,0,318,1.8,2014-09-06T21:20:00+00:00,PT5M
17,0,0,0,0,0,32.9,0,318,1.8,2014-09-06T21:25:00+00:00,PT5M
17,0,0,0,0,0,32.9,0,319,1.8,2014-09-06T21:30:00+00:00,PT5M
17,0,0,0,0,0,33,0,320,1.8,2014-09-06T21:35:00+00:00,PT5M
17,0,0,0,0,0,33,0,320,1.8,2014-09-06T21:40:00+00:00,PT5M
17,0,0,0,0,0,33,0,321,1.8,2014-09-06T21:45:00+00:00,PT5M
17,0,0,0,0,0,33,0,322,1.9,2014-09-06T21:50:00+00:00,PT5M
17,0,0,0,0,0,33.1,0,323,1.9,2014-09-06T21:55:00+00:00,PT5M
17,0,0,0,0,0,33.1,0,323,1.9,2014-09-06T22:00:00+00:00,PT5M
17,0,0,0,0,0,33,0,324,1.9,2014-09-06T22:05:00+00:00,PT5M
17,0,0,0,0,0,33,0,323,1.8,2014-09-06T22:10:00+00:00,PT5M
17,0,0,0,0,0,32.9,0,323,1.8,2014-09-06T22:15:00+00:00,PT5M
17,0,0,0,0,0,32.8,0,323,1.8,2014-09-06T22:20:00+00:00,PT5M
17,0,0,0,0,0,32.7,0,322,1.8,2014-09-06T22:25:00+00:00,PT5M
17,0,0,0,0,0,32.6,0,322,1.8,2014-09-06T22:30:00+00:00,PT5M
16,0,0,0,0,0,32.5,0,322,1.8,2014-09-06T22:35:00+00:00,PT5M
16,0,0,0,0,0,32.4,0,321,1.8,2014-09-06T22:40:00+00:00,PT5M
16,0,0,0,0,0,32.3,0,321,1.7,2014-09-06T22:45:00+00:00,PT5M
16,0,0,0,0,0,32.2,0,321,1.7,2014-09-06T22:50:00+00:00,PT5M
16,0,0,0,0,0,32.1,0,320,1.7,2014-09-06T22:55:00+00:00,PT5M
16,0,0,0,0,0,32,0,320,1.7,2014-09-06T23:00:00+00:00,PT5M
16,0,0,0,0,0,31.9,0,320,1.7,2014-09-06T23:05:00+00:00,PT5M
16,0,0,0,0,0,31.8,0,320,1.7,2014-09-06T23:10:00+00:00,PT5M
16,0,0,0,0,0,31.7,0,320,1.7,2014-09-06T23:15:00+00:00,PT5M
16,0,0,0,0,0,31.6,0,320,1.7,2014-09-06T23:20:00+00:00,PT5M
16,0,0,0,0,0,31.5,0,320,1.7,2014-09-06T23:25:00+00:00,PT5M
16,0,0,0,0,0,31.4,0,320,1.6,2014-09-06T23:30:00+00:00,PT5M
16,0,0,0,0,0,31.3,0,320,1.6,2014-09-06T23:35:00+00:00,PT5M
16,0,0,0,0,0,31.2,0,320,1.6,2014-09-06T23:40:00+00:00,PT5M
16,0,0,0,0,0,31.1,0,320,1.6,2014-09-06T23:45:00+00:00,PT5M
16,0,0,0,0,0,31,0,320,1.6,2014-09-06T23:50:00+00:00,PT5M
15,0,0,0,0,0,30.9,0,320,1.6,2014-09-06T23:55:00+00:00,PT5M
15,0,0,0,0,0,30.8,0,320,1.6,2014-09-07T00:00:00+00:00,PT5M
15,0,0,0,0,0,30.7,0,320,1.6,2014-09-07T00:05:00+00:00,PT5M
15,0,0,0,0,0,30.6,0,320,1.5,2014-09-07T00:10:00+00:00,PT5M
15,0,0,0,0,0,30.5,0,319,1.5,2014-09-07T00:15:00+00:00,PT5M
